Test name	Status	Total time	Alive time	Dead time	

Folder: MONITORING\LIEBHER\
1. Link M5 to Surya	Host is alive	11:45:19	11:45:19	00:00:00	
2. Link Surya to M5	Host is alive	11:45:20	11:45:20	00:00:00	
3. Link Surya to New AB	Host is alive	11:45:20	11:45:20	00:00:00	
4. Link New AB to Surya	Host is alive	11:45:20	11:45:20	00:00:00	
5. Link New AB to Farnorth	Host is alive	11:45:20	11:45:20	00:00:00	
6. Link Farnorth to New AB	Host is alive	11:50:18	11:50:18	00:00:00	
7. Farnorth to Mega Shop	Host is alive	12:00:16	12:00:16	00:00:00	
8. Mega Shop to Farnorth	Host is alive	12:00:41	10:00:14	02:00:26	
9. Link Liebherr Office To Surya	Host is alive	11:50:18	11:50:18	00:00:00	
Link Surya To Liebherr Office	Host is alive	11:50:18	11:50:18	00:00:00	

